name,address,lat,lng,type
"Elias Ahmed Chowdhury Trauma Center, Hospital, Daulatpur, Shibchar",Bangladesh,23.38856,90.126264,hospital
"Khalashi Kandi Committee Clinic, Khalashi kandi, Shibchar",Bangladesh,23.270063,90.139456,hospital
"Noor Veterinary Pharmacy, Shariatpur Road, Shibchar",Bangladesh,23.359286,90.200819,pharmacy
"Umedpur Union Health & Family Welfare Center, Shibchar",Bangladesh,23.329356,90.209992,hospital
Hanara Pharmacy,Bangladesh,23.777983,90.361439,pharmacy
Saddam Medicine Corner,Bangladesh,23.77861,90.361248,pharmacy
Oro Dental Clinic,Bangladesh,23.747063,90.428387,hospital
Choudhury Dental And Implant Centre -2,Bangladesh,23.747185,90.428287,hospital
Feni Dawat Khana,Bangladesh,23.747412,90.428331,pharmacy
Vuiya Drugs,Bangladesh,23.747609,90.428521,pharmacy
Khilgaon Medicine Corner,Bangladesh,23.747505,90.428632,pharmacy
Araz Pharma,Bangladesh,23.747605,90.428755,pharmacy
Tilpapara Dental Care Point,Bangladesh,23.747511,90.428686,hospital
Physiotherapy Centre,Bangladesh,23.747507,90.428779,hospital
Rasel Homio Hall,Bangladesh,23.746931,90.428257,hospital
Bashar Medicine Centre,Bangladesh,23.747494,90.429718,pharmacy
Bahar Medical Centre,Bangladesh,23.747486,90.429773,pharmacy
Dr. Sanaullah Dental,Bangladesh,23.747609,90.430032,hospital
Jhogra Pharmacy,Bangladesh,23.747651,90.430273,pharmacy
Shimu Medicine House,Bangladesh,23.747452,90.430215,pharmacy
Sathi Pharmacy And Physiotherapy Centre,Bangladesh,23.747216,90.43035,hospital
Kajal Medicine Corner,Bangladesh,23.747738,90.430258,pharmacy
Puraton Haar Vanga Dokan-1,Bangladesh,23.747701,90.43018,hospital
Bismillah Pharmacy,Bangladesh,23.748092,90.430137,pharmacy
Puraton Haar Vanga Chikotshaloy,Bangladesh,23.747623,90.430093,hospital
Kaji Medicine Corner,Bangladesh,23.749436,90.432871,pharmacy
Ananda Oushodh Biponon,Bangladesh,23.748382,90.433245,pharmacy
Shahriar Homio Hall,Bangladesh,23.748425,90.433225,hospital
Titash Drug House,Bangladesh,23.748753,90.433168,pharmacy
Laiba Dental Care,Bangladesh,23.74918,90.432935,hospital
Al Islam Pharma,Bangladesh,23.749165,90.432945,pharmacy
Mojumder Pharmacy,Bangladesh,23.749699,90.432883,pharmacy
Shikder Pharmacy,Bangladesh,23.749975,90.432752,pharmacy
Rahmat Dental Care,Bangladesh,23.750225,90.432597,hospital
Al Baraka Pharmacy,Bangladesh,23.751163,90.432494,pharmacy
Shimanto Clinic,Bangladesh,23.751363,90.432425,hospital
ULTR child Aid Centre,Bangladesh,23.751342,90.432471,pharmacy
Liton Homio Hall,Bangladesh,23.751405,90.432424,pharmacy
Mesars Dhaka Pharmacy,Bangladesh,23.75144,90.432429,pharmacy
Mojumder Pharmacy,Bangladesh,23.751668,90.432341,pharmacy
Jononi Dental Care,Bangladesh,23.751782,90.432344,hospital
Hil Pharma,Bangladesh,23.746301,90.428067,pharmacy
Mim Specialized Dental Physiotherapy Pharmacy,Bangladesh,23.746182,90.428333,pharmacy
Vuiya Pharmacy,Bangladesh,23.745943,90.428069,pharmacy
Fahad Drug Store,Bangladesh,23.745699,90.427967,pharmacy
Apical Dental Surgery,Bangladesh,23.745189,90.427563,hospital
Haq E Pharma - Care And Cure,Bangladesh,23.744968,90.427407,pharmacy
Barishal Homio Hall,Bangladesh,23.74427,90.426933,pharmacy
Hamdard Neptune Modern Herbal,Bangladesh,23.744273,90.426891,pharmacy
New Sharmin Homio Hall,Bangladesh,23.744494,90.42668,pharmacy
Belvue Hospital,Bangladesh,23.744985,90.426618,hospital
Monowara Hospital,Bangladesh,23.744962,90.426609,hospital
Medical Facility,Bangladesh,23.302782,90.344977,hospital
"M/s Modern Pharmacy, Dubaldia, Zajira",Bangladesh,23.346375,90.301375,pharmacy
Prity Pharmacy,Bangladesh,23.745251,90.426444,pharmacy
Muna Pharmacy,Bangladesh,23.746251,90.426782,pharmacy
Jorpykur Oral And Dental Health Centre,Bangladesh,23.746327,90.426812,hospital
Royal Aid Hospital Ltd,Bangladesh,23.747031,90.426911,hospital
Khilgaon Specialized Oral Dental And Implant Centre,Bangladesh,23.747695,90.426731,hospital
Denture,Bangladesh,23.817081,90.355918,hospital
Ruonagar Central Hospital and Diagnoatics Center,Bangladesh,23.817064,90.356106,hospital
"Nur General Hospital, Shariatpur",Bangladesh,23.209921,90.34742,hospital
Shariatpur Dental Hospital,Bangladesh,23.212515,90.347742,hospital
Haji Shoriat Ullah Hospital,Bangladesh,23.213441,90.348061,hospital
City Adhunik Hospital & Diagnostic Center,Bangladesh,23.212875,90.347847,blood_test
"Dr. Monirul Islam Monir, Hospital, Angariya Road, Angaria",Bangladesh,23.190982,90.324632,hospital
Medical Facility,Bangladesh,23.167345,90.210079,hospital
"Animal Hospital Madaripur, Hospital, Madaripur",Bangladesh,23.172114,90.215434,hospital
Medical Facility,Bangladesh,23.1678,90.213198,hospital
"Mostafapur Medical Center, Hospital, Bhanga - Barisal Hwy, Madaripur",Bangladesh,23.160973,90.137517,hospital
"ADMA MEMORIAL HOSPITAL AND DIGITAL DIAGNOSTIC CENTER, Hospital, Bhanga - Barisal Hwy, Tekerhat",Bangladesh,23.222747,90.020017,blood_test
"Life Care Digital Lab and hospital, Private hospital, Bazar Road, Tekerhat",Bangladesh,23.226993,90.021497,hospital
"Rokeya Hospital & Moli Digonist, Hospital, Dhaka - Barisal Hwy, Tekerhat",Bangladesh,23.229263,90.020349,hospital
"Lion Sirajul Islam Eye Hospital, Private hospital, Tekerhat",Bangladesh,23.225139,90.021635,hospital
"Rekha Pharmacy, Pharmacy, Tekerhat - Gopalganj Rd, Tekerhat",Bangladesh,23.229471,90.019187,pharmacy
Jamuna Diagnostic Centre,Bangladesh,23.747913,90.427017,blood_test
Anamika Dental,Bangladesh,23.748248,90.426678,hospital
American COrner Chattogram,Bangladesh,22.359568,91.827595,hospital
কুমিল্লা ইসলামিয়া হসপিটাল Cumilla Islamia Hospital,Bangladesh,23.449548,91.183753,hospital
Nipa pharmacy Comilla,Bangladesh,23.449246,91.184313,pharmacy
"Kanuria kominiti kilinik, Hospital",Bangladesh,23.296403,89.991374,hospital
"Jilerdanga Community Clinic., Hospital",Bangladesh,23.308704,89.99824,hospital
"Sheba Diagonistics Centre, Hospital",Bangladesh,23.381618,89.982728,hospital
"Apollo Hospital Information Center, Health consultant",Bangladesh,23.75222,90.38069,hospital
Brain and Mind Hospital,Bangladesh,23.76072,90.38927,hospital
Azma Care and Prevention Center,Bangladesh,24.854728,89.372722,hospital
Dipa Pharmacy,Bangladesh,23.794173,90.352198,pharmacy
Bhai Bhai Pharmacy,Bangladesh,23.794522,90.352264,pharmacy
Shapla Pharma,Bangladesh,23.795038,90.352203,pharmacy
Parfect Pharma,Bangladesh,23.824524,90.363903,pharmacy
Today Pharmecy,Bangladesh,23.809653,90.368801,pharmacy
Medico,Bangladesh,23.824526,90.363798,pharmacy
Lazz Pharma,Bangladesh,23.819791,90.364867,pharmacy
Taqwa Medicine,Bangladesh,23.809584,90.368459,pharmacy
Akash Pharmecy,Bangladesh,23.809169,90.368189,pharmacy
Makka Pharmecy,Bangladesh,23.824229,90.36241,pharmacy
Ayesha Pharmecy,Bangladesh,23.824529,90.363932,pharmacy
Bismillah Medicine Corner,Bangladesh,23.824521,90.363733,pharmacy
Pirgacha Community Clinic,Bangladesh,24.951415,89.398443,hospital
TT Pharma,Bangladesh,23.81207,90.422717,pharmacy
RS Medicine,Bangladesh,23.812112,90.423032,pharmacy
Bio Pharma,Bangladesh,23.812032,90.422329,pharmacy
Medi Zone,Bangladesh,23.811905,90.423242,pharmacy
Sarkar Pharma,Bangladesh,23.812161,90.423369,pharmacy
Islamia Pharmacy,Bangladesh,23.812294,90.423793,pharmacy
Prescription Aid,Bangladesh,23.81241,90.424198,pharmacy
KB Shop & Pharma,Bangladesh,23.812449,90.42511,pharmacy
Alam Pharmacy,Bangladesh,23.812425,90.425022,pharmacy
Ahmed Oushodhaloy,Bangladesh,23.812481,90.425283,pharmacy
Universal Medical College Hospital Ltd.,Bangladesh,23.776203,90.395748,hospital
M/S. Nepal Drugs & Stationary,Bangladesh,23.775021,90.397106,pharmacy
Lamia Pharmacy,Bangladesh,23.770747,90.396282,pharmacy
National Nutrition Services (NNS),Bangladesh,23.778214,90.398866,hospital
National Center for Hearing and Speech for Children (SAHIC),Bangladesh,23.777347,90.399604,hospital
Mahir Pharma,Bangladesh,23.806825,90.35447,pharmacy
Mukta Pharmacy,Bangladesh,23.807008,90.354932,pharmacy
Islamia Pharmacy,Bangladesh,23.819082,90.365,pharmacy
Islami Bank Hospital,Bangladesh,23.818786,90.365134,hospital
Sumaiya Drug House,Bangladesh,23.819096,90.365026,pharmacy
Alif Surgical,Bangladesh,23.819071,90.364958,pharmacy
Square Hospital,Bangladesh,23.816237,90.365826,hospital
Metro Escape,Bangladesh,23.818332,90.365273,hospital
Delta Health Care,Bangladesh,23.816466,90.365776,hospital
Bhuiyan Pharmacy,Bangladesh,23.816616,90.365769,pharmacy
Aysha Pharmacy,Bangladesh,23.816128,90.36586,pharmacy
Ma Medicine Corner,Bangladesh,23.795026,90.352093,pharmacy
Lopa Medical Hall,Bangladesh,23.795268,90.352181,pharmacy
Shopon Pharmacy,Bangladesh,23.795672,90.352242,pharmacy
Doctor's Chamber,Bangladesh,23.795712,90.352224,hospital
Safa Pharma,Bangladesh,23.795497,90.352042,pharmacy
Twelve Reverse,Bangladesh,23.810134,90.366329,pharmacy
Mid Town Dental Care,Bangladesh,23.810095,90.365553,hospital
SHAFIA PHARMA,Bangladesh,23.809157,90.366939,pharmacy
MARYAM MEDICINE CORNER,Bangladesh,23.808828,90.367041,pharmacy
DR. AZMAL HOSPITAL LTD.,Bangladesh,23.808983,90.367225,hospital
Imress Dental and Orthodentist,Bangladesh,23.810086,90.365428,hospital
AALOK HEALTHCARE,Bangladesh,23.809046,90.367457,hospital
Unique pain and paralysis center,Bangladesh,23.818292,90.36573,hospital
Twinkle dental center,Bangladesh,23.818991,90.365542,hospital
Reza's dental care,Bangladesh,23.820584,90.365098,hospital
noakhali drug house,Bangladesh,23.78216,90.368608,pharmacy
rahman pharmacy,Bangladesh,23.782542,90.368399,pharmacy
shahin pharmacy,Bangladesh,23.782917,90.368603,pharmacy
Agargaon pharmacy and departmental store,Bangladesh,23.781005,90.368616,pharmacy
Bosunia Trade,Bangladesh,23.815178,90.36655,pharmacy
Ahmed Oushodhalay,Bangladesh,23.810339,90.367911,pharmacy
Mery Stops,Bangladesh,23.810598,90.367786,hospital
Novo Health Care,Bangladesh,23.814642,90.366309,hospital
Siraj Pharmacy,Bangladesh,23.810031,90.368048,pharmacy
Pabna Medicing Corner,Bangladesh,23.80981,90.368032,pharmacy
Alif Homeo Pharmacy,Bangladesh,23.81134,90.367548,pharmacy
DigiLab,Bangladesh,23.811607,90.367565,hospital
Terij Pharma,Bangladesh,23.811657,90.367547,pharmacy
Community Dental Clinic,Bangladesh,23.787559,90.388312,hospital
Aziz Pharmacy,Bangladesh,23.78984,90.388053,pharmacy
Noor Pharmacy,Bangladesh,23.789606,90.388081,pharmacy
Fatema Homeo Hall,Bangladesh,23.789932,90.388035,pharmacy
Combind Care,Bangladesh,23.790749,90.387919,hospital
Helal Health Diagnostic Center,Bangladesh,23.790483,90.387947,blood_test
Lazz Pharma,Bangladesh,23.791207,90.387809,pharmacy
Digilab Medical Service,Bangladesh,23.791812,90.388095,hospital
Habib ENT,Bangladesh,23.791611,90.388084,hospital
Seba Dental Clinic,Bangladesh,23.791597,90.388087,hospital
Hasan Dental Care,Bangladesh,23.791905,90.388093,hospital
Park View Plus,Bangladesh,23.792392,90.388074,pharmacy
Trust Diagnostic,Bangladesh,23.791701,90.388102,blood_test
Alamgir Pharmacy,Bangladesh,23.792205,90.388111,pharmacy
Rainbow,Bangladesh,23.791626,90.38808,hospital
NR Health Care,Bangladesh,23.792088,90.38811,hospital
Bhai Bhai Clinic,Bangladesh,23.792529,90.388068,hospital
Bhola Drug House,Bangladesh,23.792567,90.38807,pharmacy
SK Pharma,Bangladesh,23.793453,90.388221,pharmacy
Inova Diagnostic,Bangladesh,23.793163,90.388126,blood_test
Health Aid Physio,Bangladesh,23.793081,90.388165,hospital
Elahi Drug House,Bangladesh,23.793101,90.387686,pharmacy
Al Madina Harbal,Bangladesh,23.793078,90.387646,pharmacy
Hamdard Lab,Bangladesh,23.793145,90.388124,pharmacy
Araf Homeo Hall,Bangladesh,23.793272,90.388125,pharmacy
Medicine Point,Bangladesh,23.793201,90.388117,pharmacy
Health Physiotheraphy,Bangladesh,23.793234,90.388128,hospital
Saad Dental,Bangladesh,23.793553,90.388231,hospital
Airport Pharmacy,Bangladesh,23.793636,90.388248,pharmacy
the dental INN,Bangladesh,23.784708,90.367704,hospital
takwa pharmacy,Bangladesh,23.785393,90.367442,pharmacy
adorsho homeo research complex,Bangladesh,23.785396,90.367435,hospital
supreme dental clinic,Bangladesh,23.785366,90.367453,hospital
Holy Family Red Crescent Medical College Hospital,Bangladesh,23.746769,90.403195,hospital
Abeer General Hospital,Bangladesh,23.748029,90.398816,hospital
Memory Medical Centre,Bangladesh,23.747747,90.399975,hospital
Aroni Dental Care,Bangladesh,23.806993,90.370118,hospital
Sayma Pharmacy,Bangladesh,23.806978,90.370347,pharmacy
Shahbagh P.G. Hospital,Bangladesh,23.738005,90.397023,hospital
Amin's Dental Care,Bangladesh,23.80672,90.371572,hospital
Homeo Home and Research,Bangladesh,23.806729,90.371584,hospital
Green Health Limited,Bangladesh,23.806527,90.372383,hospital
Saiful's Dental,Bangladesh,23.806127,90.373278,hospital
Jewel's Dental Avenue,Bangladesh,23.741778,90.41158,hospital
Bhai Bhai Pharmacy Arjunhar,Bangladesh,25.990526,88.638337,pharmacy
Fatema Ma o Shishu General Hospital,Bangladesh,23.784961,90.367368,hospital
Lazz Pharma,Bangladesh,23.784982,90.36738,pharmacy
Care and Fare,Bangladesh,23.78637,90.367205,pharmacy
Rajon's Dental,Bangladesh,23.785954,90.36709,hospital
Square hospital Consultation and Diagnostic centre,Bangladesh,23.791109,90.40156,blood_test
CSP-RCC,Bangladesh,23.78708,90.367171,hospital
laser treat,Bangladesh,23.790885,90.403017,hospital
DHAKA DERMATOLOGY INSTITUTE,Bangladesh,23.790834,90.403058,hospital
Khan Dental Surgery,Bangladesh,23.786784,90.367216,hospital
Jahan Pharma,Bangladesh,23.78682,90.367042,pharmacy
banani pharmacy,Bangladesh,23.791094,90.403226,pharmacy
Azhar Homeo Pharmacy,Bangladesh,23.786783,90.367049,hospital
MALAYSIA CLINIC,Bangladesh,23.790819,90.403856,hospital
Islamia pharmacy,Bangladesh,23.790875,90.403627,pharmacy
Thakurgaon BGB Hospital,Bangladesh,26.019109,88.466986,hospital
Brothers Homoeo Pharmacy,Bangladesh,26.028803,88.481045,pharmacy
Dental Mirror,Bangladesh,23.752343,90.418057,hospital
Ayesha Dental And Maxillofacial Surgery,Bangladesh,23.752336,90.418019,hospital
Dhara Dental Care,Bangladesh,23.754298,90.415732,hospital
Premium Dental Sergery,Bangladesh,23.752324,90.417263,hospital
Al madina pharmacy,Bangladesh,25.936683,88.544494,pharmacy
"SHAMIM DENTAL CARE, Hospital",Bangladesh,25.904162,88.604,hospital
Prescription aid pharmacy,Bangladesh,23.790746,90.40408,pharmacy
BANGKOK HOSPITAL,Bangladesh,23.79072,90.404156,hospital
Thyrocare,Bangladesh,23.790876,90.40502,hospital
BIO-XIN,Bangladesh,23.79067,90.404636,hospital
Anwar khan modern diagnostic center,Bangladesh,23.790612,90.405255,blood_test
Aiko Dental,Bangladesh,23.790775,90.406909,hospital
AESTHETICA,Bangladesh,23.790558,90.408156,hospital
J & JW PHARMA,Bangladesh,23.790783,90.406771,pharmacy
Care Pharmacy,Bangladesh,23.790571,90.407501,pharmacy
ahammed oushodhaloy,Bangladesh,23.788748,90.366443,pharmacy
AL-Makkah Pharmacy,Bangladesh,23.788561,90.366491,pharmacy
Life Care Pharmacy,Bangladesh,23.789214,90.366553,pharmacy
Goodlife Pharmacy,Bangladesh,23.789047,90.366553,pharmacy
greenlife dental,Bangladesh,23.789159,90.366557,hospital
"Birganj Upazila Health Complex,",Bangladesh,25.880208,88.635957,hospital
Khadija Foundation Primary Health Care Center,Bangladesh,25.869458,88.643867,hospital
M/s Abedia Pharmacy,Bangladesh,25.862142,88.654257,pharmacy
"Parimal Bakali, Tero Mile Garaya Hat, Pharmacy",Bangladesh,25.80232,88.676481,pharmacy
Upazilla Livestock Office & Veterinary Hospital,Bangladesh,25.856942,88.654892,hospital
Altafun Nesa General Hospital,Bangladesh,25.745855,88.671459,hospital
"Birganj Diabetes and Foot Care Center, Hospital",Bangladesh,25.847967,88.655896,hospital
"Providing Ayurvedic treatment, Pharmacy",Bangladesh,25.853329,88.656072,pharmacy
Paralysis And Disabled Rehabilitation Hospital,Bangladesh,25.659547,88.648652,hospital
Mohammadpur Swasthoseba Kendra,Bangladesh,23.763252,90.361579,hospital
Medical Facility,Bangladesh,23.780718,90.401788,pharmacy
Asha Pharmacy,Bangladesh,23.760844,90.365456,pharmacy
Labbaik Pharma and Departmental Store,Bangladesh,23.789373,90.366328,pharmacy
Fatema Phaarmacy,Bangladesh,23.806741,90.362179,pharmacy
Ethical Dentistry,Bangladesh,23.806868,90.362093,hospital
Imran Medicine Corner,Bangladesh,23.807285,90.361771,pharmacy
Rowshan Physiotherapy Center,Bangladesh,23.789819,90.366481,hospital
Organon Homeo Hall,Bangladesh,23.790334,90.366381,hospital
Jonosheba Pharmacy,Bangladesh,23.790047,90.36625,pharmacy
Ma Physiotherapy Center,Bangladesh,23.790422,90.366336,hospital
City Homeo Hall,Bangladesh,25.627844,88.635281,pharmacy
Poshu Shastha,Bangladesh,25.625682,88.636526,pharmacy
Right Pharma,Bangladesh,23.790823,90.366153,pharmacy
Arman Medical Store,Bangladesh,25.625813,88.636613,pharmacy
New Anower Pharmacy,Bangladesh,25.625909,88.63663,pharmacy
Unique Dental & Maxillofacial Center,Bangladesh,23.790976,90.365889,hospital
Nur Pharmacy,Bangladesh,25.626894,88.634597,pharmacy
Medihome Hospital,Bangladesh,23.79111,90.366051,hospital
Hasna Clinic,Bangladesh,25.629464,88.625193,hospital
Ahsan Clinic,Bangladesh,25.62837,88.629773,hospital
Dhaka Madical Store,Bangladesh,25.626441,88.632524,pharmacy
Mudi family shop and pharma,Bangladesh,23.79188,90.365439,pharmacy
Sharif Pharmacy,Bangladesh,25.634775,88.636655,pharmacy
Uttara Pharmacy,Bangladesh,25.634415,88.637104,pharmacy
Seba Pharmacy,Bangladesh,25.634608,88.637277,pharmacy
Oishi,Bangladesh,25.634822,88.637454,pharmacy
Payra e-Pharma,Bangladesh,25.634885,88.637477,pharmacy
Rana Pharmacy,Bangladesh,23.792287,90.365343,pharmacy
Medent Dental and Implant center,Bangladesh,23.792276,90.365343,hospital
Capital Dental Care,Bangladesh,23.792275,90.365555,hospital
PQ Pharma,Bangladesh,23.792334,90.365545,pharmacy
Taiyeba Pharmacy,Bangladesh,23.792489,90.365335,pharmacy
Mirpur Pharma,Bangladesh,23.79269,90.365304,pharmacy
Maria Pharma,Bangladesh,23.794035,90.36526,pharmacy
Madent Dental and Implant Center,Bangladesh,23.794681,90.365447,hospital
Zarah's dental Care,Bangladesh,23.802255,90.361946,hospital
UK MEDI MART,Bangladesh,23.802088,90.362114,pharmacy
Dr.Oshin’ Dental Surgery,Bangladesh,23.800494,90.363129,hospital
M.H.Pharma,Bangladesh,23.799801,90.363415,pharmacy
Najifa Dental Care,Bangladesh,23.79965,90.363491,hospital
Ashyan Pharma,Bangladesh,23.80838,90.360959,pharmacy
Medical Facility,Bangladesh,23.807527,90.361581,pharmacy
Medical Facility,Bangladesh,23.808522,90.360841,pharmacy
Mirpur Dental Hijama Point,Bangladesh,23.808463,90.360889,hospital
Medical Facility,Bangladesh,23.808514,90.360857,pharmacy
Sonargaon  Phatmacy,Bangladesh,23.80852,90.360945,pharmacy
Messers Haque Pharmacy,Bangladesh,23.809251,90.361311,pharmacy
Care Pharmacy,Bangladesh,22.375816,91.832183,pharmacy
Hoque Pharma,Bangladesh,22.375206,91.832527,pharmacy
Anantamoi Oushodhaloy,Bangladesh,22.374695,91.832799,pharmacy
Sheba Pharmacy,Bangladesh,22.374155,91.833148,pharmacy
Modern Homeopathy,Bangladesh,22.370142,91.83307,pharmacy
Basic Homoeo Hall,Bangladesh,22.376074,91.832048,pharmacy
Nazima Medico,Bangladesh,22.378683,91.831174,pharmacy
Adam Hawa Medical Hall,Bangladesh,22.375333,91.832236,pharmacy
BMI Hospital and Diagnostics Center,Bangladesh,23.808881,90.362291,blood_test
Nur Kusum Pharmacy,Bangladesh,22.378512,91.831057,pharmacy
Hamja Kha (Rh:) Pharmacy,Bangladesh,22.377832,91.831473,pharmacy
Nargis Medico,Bangladesh,22.37811,91.831406,pharmacy
Nadia Medicine Corner,Bangladesh,23.808948,90.362706,pharmacy
Taha Medicine Corner,Bangladesh,23.809169,90.364259,pharmacy
Sara Medical Center,Bangladesh,23.790196,90.410267,hospital
Dr Misbahul Alam Khan,Bangladesh,23.790153,90.410016,hospital
Ortho Dental care,Bangladesh,23.79056,90.407821,hospital
Lazz Pharma Ltd,Bangladesh,23.798783,90.363947,pharmacy
Aks pharmacy,Bangladesh,23.798224,90.364348,pharmacy
Doctor's Point Pharma,Bangladesh,23.809048,90.36377,pharmacy
JB Medicine Corner,Bangladesh,23.783774,90.377608,pharmacy
Trust Dental Care,Bangladesh,23.783768,90.377773,hospital
বিসমিল্লাহ ফার্মেসী,Bangladesh,23.783727,90.377462,pharmacy
Ogroni Pharmacy,Bangladesh,23.783513,90.375423,pharmacy
Physiocare,Bangladesh,23.783671,90.376608,hospital
Skylab Dental Care,Bangladesh,23.783544,90.375449,hospital
Al-amin Medical Hall,Bangladesh,23.783474,90.375174,pharmacy
Care Physiotherapy Center,Bangladesh,23.783555,90.375403,hospital
White Dental Care,Bangladesh,23.783392,90.374841,hospital
Bhai Bhai Drug House,Bangladesh,23.783317,90.37509,pharmacy
Islam Drug,Bangladesh,23.783448,90.374938,pharmacy
Sajid Homeo Hall,Bangladesh,23.78336,90.374585,hospital
Life Pharma,Bangladesh,23.783394,90.374821,pharmacy
Anabia Drug House,Bangladesh,23.783019,90.372825,pharmacy
Alif Pharma,Bangladesh,23.782485,90.372404,pharmacy
Shahin Pharmacy,Bangladesh,23.781462,90.371912,pharmacy
Monira General Hospitl,Bangladesh,23.779282,90.368214,hospital
Rana Pharmacy,Bangladesh,23.777569,90.370655,pharmacy
Sharkar's dental Care,Bangladesh,23.763574,90.359087,hospital
Hasnat's Dental,Bangladesh,23.764967,90.358942,hospital
Smile Makers Dental,Bangladesh,23.764966,90.358965,hospital
Bina's Dental Care,Bangladesh,23.798271,90.364547,hospital
Dr. Rifat's Dental Care,Bangladesh,23.79707,90.365224,hospital
Jeesan Medicine Corner,Bangladesh,23.797135,90.365178,pharmacy
Check Up Diagnostics And Hospital,Bangladesh,25.628764,88.64202,blood_test
নাসির হেলথ কেয়ার & ফিজিওথরাপী,Bangladesh,23.798435,90.364441,hospital
Ibn Sina Pharmacy,Bangladesh,22.365717,91.850122,pharmacy
Saint Vincent Hospital Dinajpur,Bangladesh,25.611989,88.630418,hospital
Bahaddar Hat Eye Hospital,Bangladesh,22.368429,91.847076,hospital
Safe Ideal Health Care ltd,Bangladesh,22.365369,91.849585,hospital
Asia Pacific Medicals Ltd,Bangladesh,22.360906,91.830515,pharmacy
Sunflower Medical Hall,Bangladesh,22.360888,91.830188,pharmacy
Julee Pharmacy,Bangladesh,22.360802,91.830059,pharmacy
Bismillah Pharmacy,Bangladesh,22.360838,91.830377,pharmacy
Jibon Pharmacy,Bangladesh,22.360817,91.83017,pharmacy
Treatment Eye Hospital,Bangladesh,22.361045,91.830514,hospital
Johara Pharmacy,Bangladesh,22.360824,91.830089,pharmacy
Epic Health Care,Bangladesh,22.360895,91.830457,hospital
Diamond Pharmacy,Bangladesh,22.360846,91.83051,pharmacy
Shathi Medical Hall,Bangladesh,22.360859,91.830569,pharmacy
Chittagong Pharmacy & Surgical,Bangladesh,22.360914,91.830697,pharmacy
Wahida's Dental Care,Bangladesh,23.784363,90.378062,hospital
Green Specialized Hospital (Pvt. Ltd.),Bangladesh,23.786942,90.377478,hospital
Sensitive Dental Clinic,Bangladesh,23.788864,90.376196,hospital
Janata Pharmacy,Bangladesh,23.790384,90.375577,pharmacy
Nur Pharmacy,Bangladesh,23.790867,90.3754,pharmacy
The Dental Zone,Bangladesh,23.790903,90.37538,hospital
Yeasin Pharmacy,Bangladesh,23.791034,90.375327,pharmacy
Child Aid Diagnostics & Consultant,Bangladesh,23.792079,90.37485,blood_test
Oral and dental care,Bangladesh,23.765528,90.358874,hospital
Bangladesh Specialized,Bangladesh,23.765725,90.358847,hospital
Dhaka homeopathy,Bangladesh,23.765604,90.358866,hospital
Macs homeo hall,Bangladesh,23.765592,90.358861,hospital
Aerina dental care,Bangladesh,23.765666,90.358831,hospital
Mark dental care,Bangladesh,23.765769,90.358844,hospital
Central Medico,Bangladesh,22.359906,91.832902,pharmacy
Shobuj Pharmacy,Bangladesh,22.359842,91.833317,pharmacy
Shahadat Pharma,Bangladesh,22.360825,91.830872,pharmacy
Hasan Pharmacy & Surgical,Bangladesh,22.360958,91.830722,pharmacy
Lazz Pharma,Bangladesh,22.360121,91.832612,pharmacy
Rangdhono Drugs,Bangladesh,22.359697,91.83327,pharmacy
Raozan Drug House,Bangladesh,22.360731,91.831564,pharmacy
Sibli Pharmacy,Bangladesh,22.360047,91.832643,pharmacy
Appolo Pharmacy,Bangladesh,22.360768,91.831251,pharmacy
Hasan Medico,Bangladesh,22.36073,91.83148,pharmacy
Sikder Medico,Bangladesh,22.360356,91.833137,pharmacy
Arpa Drug House,Bangladesh,22.359341,91.837386,pharmacy
Nova Medico,Bangladesh,22.360171,91.832923,pharmacy
Emon Medical Hall,Bangladesh,22.360137,91.832607,pharmacy
Sahan Medico,Bangladesh,22.36001,91.832651,pharmacy
Popular Medical Hall,Bangladesh,22.359649,91.833401,pharmacy
Janakalyan Pharmacy,Bangladesh,22.360006,91.832955,pharmacy
Janata Drug House,Bangladesh,22.36042,91.833277,pharmacy
Rx Medimart,Bangladesh,22.359652,91.836481,pharmacy
Nishad Medico,Bangladesh,22.360207,91.832996,pharmacy
Zamzam Pharmacy,Bangladesh,22.360127,91.833264,pharmacy
Hill View Clinic (Pvt) Ltd,Bangladesh,22.35943,91.833271,hospital
Shah Amanat Pharmacy,Bangladesh,22.359547,91.83457,pharmacy
Niramoy Pharmacy,Bangladesh,22.359548,91.834625,pharmacy
Arko Medical Hall,Bangladesh,22.360385,91.833168,pharmacy
Era Pharmacy,Bangladesh,22.359657,91.836402,pharmacy
Ma-Moni Hospital,Bangladesh,22.359554,91.832988,hospital
Patient Cure Hospital,Bangladesh,22.359841,91.833262,hospital
Al-Macca Pharmacy,Bangladesh,22.358739,91.837462,pharmacy
Janata Pharmacy,Bangladesh,22.359661,91.836369,pharmacy
Nasima Pharmacy,Bangladesh,22.359645,91.83643,pharmacy
Crescent Pharmacy,Bangladesh,22.35744,91.837704,pharmacy
Delta Pharmacy,Bangladesh,22.357422,91.837788,pharmacy
Shantaa Best Pharmacy,Bangladesh,22.357075,91.836187,pharmacy
SP Hospital,Bangladesh,23.76661,90.358482,hospital
Al Chemi Medical center,Bangladesh,23.767127,90.358362,hospital
"Haji Shakhawat Anwara Eye Hospital, Private hospita",Bangladesh,23.736439,90.408613,hospital
